,Unnamed: 0,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3316,3316,590,2,0,40,2,117641.43,2,0,0,92198.05,0
3317,3317,578,2,0,31,5,102088.68,4,0,0,187866.21,1
3318,3318,634,3,1,25,9,0.0,2,1,1,8227.91,0
3319,3319,597,3,0,40,8,101993.12,1,0,1,94774.12,0
3320,3320,566,3,1,44,5,0.0,2,1,0,66462.79,0
3321,3321,657,2,1,25,2,171770.55,1,1,0,22745.5,0
3322,3322,792,3,0,40,7,0.0,1,1,0,141652.2,0
3323,3323,735,1,1,44,9,120681.63,1,1,0,74836.34,0
3324,3324,709,2,0,39,9,124723.92,1,1,0,73641.86,0
3325,3325,754,2,0,48,7,141819.02,1,1,0,93550.53,1
3326,3326,582,1,1,29,0,0.0,1,1,0,142516.35,0
3327,3327,539,1,1,39,1,0.0,1,1,1,28184.7,0
3328,3328,611,1,0,40,2,125879.29,1,1,0,93203.43,0
3329,3329,575,1,0,40,1,139532.34,1,1,0,181294.39,0
3330,3330,586,1,1,27,5,130231.8,2,1,1,192427.16,0
3331,3331,515,1,0,37,0,196853.62,1,1,1,132770.11,0
3332,3332,674,1,0,42,9,0.0,2,1,0,4292.72,0
3333,3333,720,3,1,64,3,45752.78,2,1,0,79623.28,1
3334,3334,850,3,1,39,8,0.0,2,1,1,37090.44,0
3335,3335,703,1,1,37,8,105961.68,2,0,1,74158.8,0
3336,3336,744,3,0,26,5,166297.89,1,1,1,181694.44,0
3337,3337,692,3,0,44,8,0.0,1,0,1,159069.37,0
3338,3338,580,3,1,32,9,142188.2,2,0,1,128028.6,0
3339,3339,670,2,1,31,1,142631.54,2,1,1,175894.24,0
3340,3340,697,1,0,25,4,165686.11,2,1,0,15467.98,0
3341,3341,497,3,1,24,3,0.0,2,1,0,76390.01,0
3342,3342,431,1,1,37,0,120764.08,1,1,1,117023.08,0
3343,3343,694,1,0,33,4,129731.64,2,1,0,178123.86,0
3344,3344,526,3,0,33,8,114634.63,2,1,0,110114.38,1
3345,3345,575,3,0,37,0,0.0,2,0,0,30114.32,0
3346,3346,775,2,1,36,2,109949.05,2,0,1,71682.54,0
3347,3347,564,2,1,40,7,108407.34,1,1,1,83681.2,0
3348,3348,639,1,1,22,4,0.0,2,1,0,28188.96,0
3349,3349,781,1,0,38,3,128345.69,2,1,0,63218.85,0
3350,3350,592,3,1,31,7,110071.1,1,0,0,43921.36,0
3351,3351,729,3,1,31,8,164870.81,2,1,1,9567.39,0
3352,3352,651,1,1,34,3,0.0,2,1,1,105599.65,0
3353,3353,676,1,0,43,2,0.0,1,1,1,55119.53,0
3354,3354,534,1,0,55,8,116973.26,3,1,0,122066.5,1
3355,3355,659,1,0,33,7,89939.62,1,1,0,136540.09,0
3356,3356,752,2,0,38,10,101648.5,2,1,0,172001.44,0
3357,3357,504,1,0,49,7,0.0,3,0,1,87822.14,1
3358,3358,630,1,1,28,9,0.0,2,0,0,32599.35,0
3359,3359,744,1,0,44,3,0.0,2,1,1,189016.14,0
3360,3360,575,1,0,54,9,68332.96,1,1,1,144390.75,0
3361,3361,507,2,0,46,8,102785.16,1,1,1,70323.68,0
3362,3362,568,1,0,44,7,0.0,2,0,0,62370.67,1
3363,3363,590,1,1,40,8,0.0,2,1,0,62933.03,0
3364,3364,733,2,1,48,7,85915.52,1,1,1,23860.5,0
3365,3365,614,1,1,46,4,0.0,1,1,0,74379.57,1
3366,3366,500,3,1,38,7,0.0,2,0,0,192013.23,0
3367,3367,585,3,1,45,0,0.0,2,0,0,189683.7,0
3368,3368,526,3,0,43,3,0.0,2,1,0,31705.19,0
3369,3369,579,2,0,50,5,117721.02,1,0,1,192146.63,1
3370,3370,583,1,1,48,3,91246.53,1,1,0,60017.46,1
3371,3371,609,2,0,71,6,113317.1,1,1,0,108258.22,1
3372,3372,735,3,1,39,1,60374.98,1,1,0,40223.74,0
3373,3373,633,1,0,44,7,0.0,2,1,0,29761.29,0
3374,3374,638,2,1,42,8,145177.84,1,1,0,193471.74,1
3375,3375,559,1,0,38,8,95139.41,1,1,1,86575.46,0
3376,3376,844,1,0,41,10,76319.64,1,1,1,141175.18,1
3377,3377,835,3,1,45,3,100212.13,1,1,0,152577.62,0
3378,3378,840,3,0,36,6,0.0,2,1,0,141364.27,0
3379,3379,576,1,1,40,9,0.0,2,1,0,112465.19,1
3380,3380,506,1,1,43,2,0.0,2,1,0,105568.6,0
3381,3381,813,2,1,30,1,116416.94,1,0,1,85808.22,0
3382,3382,657,1,1,38,7,0.0,2,1,0,185827.74,0
3383,3383,574,1,0,34,5,112324.45,2,1,1,17993.43,0
3384,3384,850,1,1,40,6,97339.99,1,0,1,88815.25,0
3385,3385,586,2,1,42,6,126704.49,2,1,0,41682.3,0
3386,3386,586,3,0,42,2,0.0,1,1,0,102889.34,0
3387,3387,814,1,1,31,1,118870.92,1,1,0,101704.19,0
3388,3388,809,1,1,38,3,0.0,2,1,1,80061.31,0
3389,3389,521,2,0,29,2,87212.8,1,1,1,994.86,0
3390,3390,608,1,0,33,4,0.0,1,1,0,79304.38,1
3391,3391,758,2,1,33,0,129142.54,2,1,1,26606.28,0
3392,3392,650,3,0,30,6,0.0,1,0,0,67997.13,1
3393,3393,581,2,0,38,3,135157.05,1,1,1,32919.42,0
3394,3394,536,1,1,35,8,0.0,2,1,0,64833.28,0
3395,3395,707,3,0,35,3,56674.48,1,1,0,17987.4,1
3396,3396,559,1,1,29,1,0.0,2,0,0,155639.76,0
3397,3397,683,3,1,41,0,148863.17,1,1,1,163911.32,0
3398,3398,794,1,0,41,7,176845.41,3,1,0,166526.26,1
3399,3399,542,1,0,42,1,0.0,1,1,1,178256.58,1
3400,3400,812,1,1,29,6,0.0,2,0,0,168023.6,0
3401,3401,577,3,1,31,6,0.0,1,1,1,196395.25,0
3402,3402,651,1,1,34,4,91562.99,1,1,1,123954.15,0
3403,3403,678,2,1,36,6,118448.15,2,1,0,53172.02,0
3404,3404,610,1,1,26,8,0.0,2,1,0,166031.08,0
3405,3405,822,1,1,38,6,128289.7,3,1,0,9149.96,1
3406,3406,634,2,1,37,1,89696.84,2,1,1,193179.88,0
3407,3407,763,1,0,23,2,0.0,2,1,0,153983.99,0
3408,3408,667,2,0,56,8,137464.04,1,1,0,130846.79,1
3409,3409,692,3,0,29,4,0.0,2,0,0,138880.24,0
3410,3410,560,3,0,31,5,125341.69,1,1,0,79547.39,0
3411,3411,644,1,1,30,5,44928.88,1,1,1,10771.46,0
3412,3412,737,2,0,45,2,99169.67,2,1,1,78650.95,0
3413,3413,768,1,0,28,3,109118.05,2,0,1,50911.41,0
3414,3414,548,3,1,38,0,178056.54,2,1,0,38434.73,0
3415,3415,627,3,0,25,4,0.0,1,1,1,194313.93,0
3416,3416,670,3,0,32,3,0.0,2,1,0,46175.7,0
3417,3417,630,1,1,43,9,0.0,2,1,1,34338.04,0
3418,3418,749,3,0,28,3,0.0,1,1,0,3408.7,0
3419,3419,640,1,0,42,5,176099.13,1,1,1,8404.73,0
3420,3420,588,2,0,42,2,164307.77,1,1,0,48498.19,0
3421,3421,762,1,1,26,6,130428.78,1,1,0,173365.89,0
3422,3422,604,2,0,47,4,118907.6,1,0,1,47777.15,1
3423,3423,524,1,1,30,1,0.0,2,1,0,126812.85,0
3424,3424,739,3,1,31,1,0.0,2,1,1,58469.75,0
3425,3425,505,3,0,45,9,131355.3,3,1,0,195395.33,1
3426,3426,778,2,0,35,1,151958.19,3,1,1,131238.37,1
3427,3427,524,2,1,29,9,144287.6,2,1,0,32063.3,0
3428,3428,610,3,0,45,3,0.0,1,1,0,38276.84,1
3429,3429,755,2,0,33,6,90560.3,2,1,1,42607.69,0
3430,3430,609,1,0,39,8,141675.23,1,0,1,175664.25,0
3431,3431,663,1,0,42,1,82228.67,2,1,0,71359.78,0
3432,3432,783,2,0,41,5,106640.5,1,1,0,176945.96,0
3433,3433,644,1,1,40,8,93183.19,1,1,0,73882.49,0
3434,3434,609,1,1,32,7,118520.41,1,0,0,3815.48,0
3435,3435,577,1,0,32,1,0.0,2,1,0,9902.39,0
3436,3436,624,3,0,38,8,0.0,2,1,0,95403.41,0
3437,3437,529,1,1,46,8,0.0,1,0,0,126511.94,1
3438,3438,662,1,1,34,2,0.0,2,0,1,21497.27,0
3439,3439,642,2,0,56,6,103244.86,2,1,0,143049.72,1
3440,3440,705,3,1,33,7,68423.89,1,1,1,64872.55,0
3441,3441,584,1,1,38,9,104584.16,1,1,0,176678.72,0
3442,3442,555,3,0,26,9,0.0,2,0,1,158918.03,0
3443,3443,782,2,1,42,7,126428.38,1,1,0,39830.1,0
3444,3444,850,2,1,36,5,119984.07,1,1,0,191535.11,1
3445,3445,768,1,1,25,0,78396.08,1,1,1,8316.19,0
3446,3446,779,1,0,41,10,99786.2,1,1,0,86927.53,0
3447,3447,456,1,0,33,1,188285.68,1,0,0,58363.94,0
3448,3448,645,1,1,25,0,174400.36,1,1,0,42669.37,0
3449,3449,758,3,0,35,5,0.0,2,0,0,100365.51,0
3450,3450,446,2,1,25,3,136202.78,1,1,0,176743.51,0
3451,3451,669,1,0,44,8,96418.09,1,0,0,131609.48,1
3452,3452,678,2,0,37,8,149000.91,2,1,1,21472.42,0
3453,3453,697,1,1,32,7,175464.85,3,1,0,116442.42,1
3454,3454,636,1,1,35,9,95478.17,1,0,0,169286.74,0
3455,3455,604,1,0,34,7,0.0,2,1,0,193021.49,0
3456,3456,746,1,1,25,9,0.0,2,0,1,88728.47,0
3457,3457,756,3,1,19,4,130274.22,1,1,1,133535.29,0
3458,3458,817,1,0,37,6,81070.34,2,1,0,80985.88,0
3459,3459,599,3,0,28,4,126833.79,2,1,0,60843.09,1
3460,3460,573,2,1,30,8,127406.5,1,1,0,192950.6,0
3461,3461,563,2,1,41,2,100520.92,1,1,1,19412.8,1
3462,3462,651,3,0,63,8,129968.67,1,1,1,11830.53,0
3463,3463,663,1,1,40,6,156218.19,1,0,1,33607.72,0
3464,3464,465,1,1,33,5,0.0,2,0,1,78698.09,0
3465,3465,611,2,1,31,0,107884.81,2,1,1,183487.98,0
3466,3466,546,3,0,45,2,0.0,1,0,0,197789.83,1
3467,3467,590,1,1,41,1,89086.31,1,1,0,24499.97,0
3468,3468,609,2,1,33,6,94126.67,1,0,0,93718.16,0
3469,3469,737,3,0,45,2,0.0,2,0,1,177695.67,0
3470,3470,610,1,0,27,2,0.0,2,1,0,14546.76,0
3471,3471,774,1,0,52,2,56580.93,1,1,0,113266.28,1
3472,3472,850,2,1,61,3,141784.02,1,1,1,92053.75,0
3473,3473,670,2,1,40,2,164948.98,3,0,0,177028.0,1
3474,3474,693,2,0,41,9,181461.48,3,1,1,187929.43,1
3475,3475,642,3,1,26,8,144238.7,1,1,1,184399.76,0
3476,3476,653,1,1,37,7,135847.47,1,1,0,144880.81,0
3477,3477,490,2,0,41,0,139659.04,1,1,1,176254.12,0
3478,3478,588,2,1,33,9,150186.22,2,1,1,65611.01,0
3479,3479,691,3,1,30,9,0.0,2,0,1,10963.04,0
3480,3480,687,1,0,30,6,0.0,2,0,0,179206.92,0
3481,3481,480,1,0,42,1,152160.21,2,1,0,101778.9,0
3482,3482,649,3,1,29,2,45022.23,1,1,1,173495.77,0
3483,3483,699,3,1,47,1,0.0,2,0,1,30117.44,0
3484,3484,530,1,0,34,8,0.0,2,0,1,141872.52,0
3485,3485,730,1,0,22,9,65763.57,1,1,1,145792.01,0
3486,3486,642,2,0,40,6,129502.49,2,0,1,86099.23,1
3487,3487,443,1,0,35,9,108308.0,1,1,0,129031.19,1
3488,3488,753,2,0,38,1,117314.92,1,1,0,122021.33,1
3489,3489,799,2,1,31,9,154586.92,1,0,1,88604.89,1
3490,3490,557,2,1,57,1,120043.13,1,1,0,132370.75,1
3491,3491,713,1,0,25,4,121172.97,1,1,1,56268.98,0
3492,3492,642,2,0,19,3,113905.48,1,1,1,176137.2,0
3493,3493,585,1,0,34,1,0.0,1,1,1,75503.6,0
3494,3494,564,1,0,27,6,0.0,1,0,0,7819.76,0
3495,3495,617,1,1,25,1,102585.88,2,1,1,115387.4,0
3496,3496,501,1,0,39,9,117301.66,1,0,0,182025.95,0
3497,3497,645,2,1,33,8,149564.61,1,0,0,149913.84,0
3498,3498,778,2,0,29,6,150358.97,1,1,0,62454.01,1
3499,3499,542,1,0,39,4,109949.39,2,1,1,41268.65,0
3500,3500,559,1,0,48,2,0.0,2,0,1,137961.41,0
3501,3501,660,1,1,40,5,131754.11,2,1,1,38761.61,0
3502,3502,684,1,1,38,4,0.0,3,1,0,75609.84,0
3503,3503,519,1,1,36,9,0.0,2,0,1,145562.4,0
3504,3504,646,1,1,26,4,139848.17,1,1,0,164696.27,0
3505,3505,850,1,0,38,0,106831.69,1,0,1,148977.72,0
3506,3506,661,1,1,35,5,0.0,1,1,0,155394.52,0
3507,3507,731,3,1,41,4,0.0,2,1,0,22299.27,0
3508,3508,682,3,1,36,5,0.0,2,1,1,147758.51,0
3509,3509,786,1,1,37,7,165896.22,2,1,1,66977.68,0
3510,3510,628,1,1,33,6,0.0,2,0,0,184230.23,0
3511,3511,550,3,1,34,3,0.0,2,0,0,131281.28,0
3512,3512,708,1,0,59,2,0.0,1,1,0,179673.11,1
3513,3513,803,2,1,41,9,137742.9,2,1,1,166957.82,0
3514,3514,717,2,0,35,5,103214.71,1,1,0,172172.7,0
3515,3515,742,2,0,44,8,107926.02,1,0,1,17375.27,1
3516,3516,518,1,1,38,3,90957.81,1,0,1,162304.59,0
3517,3517,629,3,1,32,3,0.0,2,1,1,15404.64,0
3518,3518,569,1,0,43,7,0.0,2,1,1,77703.19,0
3519,3519,643,3,0,34,8,117451.47,1,1,0,65374.86,0
3520,3520,671,1,1,34,7,106603.74,2,1,1,26387.71,0
3521,3521,765,3,0,33,5,84557.82,1,1,1,69039.43,0
3522,3522,765,3,1,45,2,91549.78,1,1,1,47139.44,0
3523,3523,731,1,1,37,8,0.0,2,1,1,170338.35,0
3524,3524,654,3,0,32,2,0.0,1,1,1,51972.92,1
3525,3525,574,1,0,39,2,122524.61,2,1,0,88463.63,0
3526,3526,756,2,1,44,10,137452.09,1,1,0,189543.9,0
3527,3527,684,3,1,34,9,100628.0,2,1,1,190263.78,0
3528,3528,625,2,0,49,4,128504.76,1,1,0,126812.63,1
3529,3529,581,2,1,39,1,121523.51,1,0,0,161655.55,1
3530,3530,671,3,1,50,8,0.0,1,0,1,2560.11,0
3531,3531,659,1,0,38,9,0.0,2,1,1,132809.18,0
3532,3532,544,1,1,40,8,0.0,2,1,0,61581.2,0
3533,3533,726,3,0,27,7,123826.07,1,0,1,78970.58,0
3534,3534,721,1,0,49,1,120108.56,1,0,1,183421.76,0
3535,3535,606,3,1,38,7,128578.52,1,1,1,193878.51,0
3536,3536,741,3,0,42,9,121056.63,2,1,0,39122.58,0
3537,3537,675,3,1,36,9,106190.55,1,0,1,22994.32,0
3538,3538,546,2,0,42,9,86351.85,2,1,0,57380.13,0
3539,3539,651,3,0,45,10,135923.16,1,1,0,18732.84,0
3540,3540,697,3,1,43,10,128226.37,1,0,0,188486.94,0
3541,3541,646,1,0,45,3,47134.75,1,1,1,57236.44,0
3542,3542,779,3,1,33,3,0.0,2,1,0,30804.68,0
3543,3543,551,1,1,52,1,0.0,1,0,0,63584.55,1
3544,3544,627,1,0,44,5,0.0,2,1,0,82969.61,1
3545,3545,615,1,1,30,7,0.0,2,1,1,156346.84,0
3546,3546,583,1,1,27,7,0.0,2,1,0,51285.49,0
3547,3547,691,1,1,37,9,149405.18,1,1,1,146411.6,0
3548,3548,516,1,0,42,8,56228.25,1,1,0,46857.52,0
3549,3549,730,3,0,62,2,0.0,2,1,1,162889.1,0
3550,3550,752,2,0,45,3,105426.5,2,0,1,89773.45,0
3551,3551,729,2,1,26,4,97268.1,2,1,0,39356.38,0
3552,3552,559,2,0,36,1,104356.94,2,0,1,54184.06,0
3553,3553,646,1,0,73,6,97259.25,1,0,1,104719.66,0
3554,3554,748,3,1,60,3,0.0,2,1,1,78194.37,0
3555,3555,729,1,1,67,2,94203.8,1,0,1,102391.06,0
3556,3556,567,1,0,37,7,0.0,2,1,1,28690.9,0
3557,3557,571,1,0,23,10,151097.28,1,0,1,17163.75,0
3558,3558,625,1,0,24,1,0.0,2,1,1,180969.55,0
3559,3559,540,3,0,40,8,0.0,2,1,0,3560.0,0
3560,3560,681,2,1,42,3,118199.97,2,1,0,9452.88,1
3561,3561,549,1,0,52,1,0.0,1,0,1,8636.05,1
3562,3562,639,1,0,50,6,115335.32,2,1,1,53130.41,0
3563,3563,699,3,1,31,8,125927.51,2,1,0,147661.47,0
3564,3564,655,2,0,46,7,137145.12,1,1,0,115146.4,1
3565,3565,738,1,1,33,4,92676.3,1,1,0,105817.63,0
3566,3566,699,1,1,39,2,109724.38,1,1,1,180022.39,0
3567,3567,652,3,1,71,4,0.0,1,1,1,120107.1,0
3568,3568,480,3,1,47,8,75408.33,1,1,0,25887.89,1
3569,3569,662,1,0,36,4,166909.2,2,1,0,138871.12,1
3570,3570,744,3,1,35,7,0.0,2,1,1,43036.6,0
3571,3571,562,1,0,51,7,122822.0,2,0,0,32626.21,0
3572,3572,687,1,0,72,9,0.0,1,0,1,69829.4,0
3573,3573,659,3,1,27,4,0.0,2,1,0,99341.87,0
3574,3574,596,1,1,37,2,0.0,1,0,1,121175.86,0
3575,3575,655,3,0,27,9,0.0,2,0,0,108008.05,0
3576,3576,583,3,1,47,5,102562.23,1,1,0,92708.1,0
3577,3577,674,2,1,34,2,152797.9,1,1,0,175709.4,1
3578,3578,709,1,0,24,3,110949.41,1,1,1,168515.61,0
3579,3579,771,1,0,23,7,156123.73,1,1,0,72990.62,0
3580,3580,770,1,1,31,3,155047.56,2,1,1,186064.34,0
3581,3581,709,1,1,31,6,0.0,2,1,1,71009.84,0
3582,3582,601,3,1,24,7,0.0,2,0,0,144660.42,0
3583,3583,487,1,1,53,4,199689.49,1,1,1,24207.86,1
3584,3584,597,1,1,61,5,0.0,2,1,1,81299.17,0
3585,3585,617,3,0,36,7,115617.24,1,1,1,71519.4,0
3586,3586,663,1,1,35,9,0.0,2,1,1,195580.28,0
3587,3587,790,1,0,33,10,135120.72,1,0,0,195204.99,0
3588,3588,458,3,0,35,5,166492.48,1,1,0,135287.74,0
3589,3589,727,1,1,32,1,59271.82,1,1,1,46019.43,0
3590,3590,583,1,1,33,7,122531.86,1,1,0,13549.24,0
3591,3591,758,1,0,32,2,84378.9,1,1,1,75396.43,0
3592,3592,515,2,1,45,7,120961.5,3,1,1,39288.11,1
3593,3593,679,1,1,36,6,147733.64,1,0,1,172501.38,0
3594,3594,671,2,1,36,2,116695.27,1,0,0,193201.86,0
3595,3595,730,2,0,33,7,130367.87,1,1,0,15142.1,1
3596,3596,686,1,1,60,9,0.0,3,1,1,75246.21,1
3597,3597,586,3,1,29,2,132450.24,1,1,1,36176.63,0
3598,3598,604,2,0,25,5,157780.84,2,1,1,58426.81,0
3599,3599,558,3,0,31,7,0.0,2,1,0,166720.28,0
3600,3600,794,1,1,33,0,0.0,2,0,0,178122.71,0
3601,3601,747,2,1,29,7,117726.33,1,1,1,175398.34,0
3602,3602,702,2,1,36,9,90560.48,2,1,0,174268.87,0
3603,3603,579,1,1,28,4,0.0,2,1,1,176925.69,0
3604,3604,767,2,0,33,1,144753.21,1,1,1,132480.75,0
3605,3605,700,1,0,44,2,58781.76,1,1,0,16874.92,0
3606,3606,563,2,1,44,7,105007.31,2,1,1,197812.16,0
3607,3607,628,2,0,28,3,153538.13,2,1,0,110776.01,0
3608,3608,554,1,0,43,10,0.0,2,1,0,149629.13,1
3609,3609,569,3,1,38,8,0.0,2,0,0,79618.79,0
3610,3610,729,2,0,42,4,97495.8,2,0,0,2002.5,0
3611,3611,598,3,0,64,1,62979.93,1,1,1,152273.57,0
3612,3612,661,1,1,39,5,0.0,2,0,0,181461.46,0
3613,3613,622,1,1,38,5,0.0,2,0,0,105295.77,0
3614,3614,739,2,1,45,7,102703.62,1,0,1,147802.94,1
3615,3615,712,1,1,34,8,114088.32,1,1,0,92794.61,0
3616,3616,657,1,0,37,2,0.0,2,1,1,7667.48,0
3617,3617,677,3,1,40,7,95312.8,1,1,1,62944.75,0
3618,3618,778,2,1,41,7,139706.31,1,1,0,63337.19,0
3619,3619,531,1,0,63,1,114715.71,1,0,1,24506.95,1
3620,3620,632,2,0,35,2,150561.03,2,0,0,64722.61,0
3621,3621,752,3,0,31,4,144637.86,2,1,0,40496.72,0
3622,3622,650,1,1,37,9,0.0,2,1,0,17974.08,0
3623,3623,719,3,1,39,5,0.0,2,1,0,145759.7,0
3624,3624,666,2,1,38,6,99812.88,2,1,1,158357.97,0
3625,3625,439,1,1,36,2,165536.28,2,1,1,123956.83,0
3626,3626,850,3,0,39,6,0.0,2,1,0,103921.43,0
3627,3627,539,3,1,28,5,0.0,2,1,0,48382.4,0
3628,3628,561,2,1,49,5,94754.0,1,1,1,26691.31,0
3629,3629,596,3,0,30,1,0.0,2,1,0,8125.39,0
3630,3630,614,3,0,25,10,75212.28,1,1,0,58965.04,0
3631,3631,744,1,1,54,6,93806.31,2,0,1,140068.77,0
3632,3632,567,2,0,46,1,68238.51,2,1,1,109572.58,0
3633,3633,757,1,1,36,7,144852.06,1,0,0,130861.95,0
3634,3634,469,1,0,48,5,0.0,1,1,0,160529.71,1
3635,3635,634,3,1,34,1,0.0,2,1,0,61995.57,0
3636,3636,655,2,0,61,2,183997.7,2,1,1,161217.18,0
3637,3637,581,3,1,49,10,0.0,2,0,0,41623.59,0
3638,3638,750,1,1,36,7,136492.92,3,1,1,26500.29,1
3639,3639,787,2,0,42,2,74483.97,2,0,1,44273.91,0
3640,3640,608,2,1,42,8,131390.75,2,1,0,71178.09,0
3641,3641,543,1,0,36,3,0.0,2,0,0,26019.59,0
3642,3642,520,2,0,31,3,108914.17,1,1,1,183572.39,1
3643,3643,619,2,0,28,6,99152.73,2,1,0,48475.12,0
3644,3644,811,1,0,35,7,0.0,1,1,1,178.19,0
3645,3645,785,2,0,38,9,107199.75,1,0,0,146398.51,0
3646,3646,520,1,1,34,3,0.0,2,1,1,104703.96,0
3647,3647,716,1,0,44,1,0.0,1,1,1,152108.47,0
3648,3648,743,2,1,59,5,108585.35,1,1,1,192127.22,1
3649,3649,744,3,0,46,1,0.0,3,1,1,177431.59,1
3650,3650,662,2,1,39,5,139822.11,2,1,1,146219.9,0
3651,3651,568,2,0,31,1,61592.14,2,1,1,61796.64,0
3652,3652,684,1,0,43,7,0.0,2,1,0,131093.99,0
3653,3653,526,1,1,28,1,112070.44,1,0,1,126281.83,0
3654,3654,606,1,1,47,3,93578.68,2,0,1,137720.56,1
3655,3655,504,3,1,34,0,54980.81,1,1,1,136909.88,0
3656,3656,844,3,1,56,5,99529.7,1,0,1,157230.06,1
3657,3657,726,3,0,56,8,123110.9,3,0,1,130113.78,1
3658,3658,638,1,1,24,1,0.0,2,0,1,162597.15,0
3659,3659,592,1,1,60,9,0.0,4,1,1,13614.01,1
3660,3660,616,1,1,29,9,0.0,1,1,1,166984.44,0
3661,3661,474,3,1,37,3,0.0,2,0,0,57175.32,0
3662,3662,701,2,1,63,3,120916.52,3,0,0,144727.45,1
3663,3663,800,1,0,49,7,108007.36,1,0,0,47125.11,0
3664,3664,850,1,0,27,7,43658.33,2,1,1,3025.49,0
3665,3665,719,3,1,35,3,122964.88,1,1,1,138231.7,0
3666,3666,609,3,1,39,2,139443.75,2,1,0,9234.06,0
3667,3667,635,1,1,43,10,122198.21,2,0,1,179144.54,0
3668,3668,676,1,0,34,8,100359.54,1,0,0,46038.28,0
3669,3669,717,3,1,33,1,99106.73,1,0,0,194467.23,0
3670,3670,359,1,0,44,6,128747.69,1,1,0,146955.71,1
3671,3671,666,1,1,39,10,0.0,2,1,0,102999.33,0
3672,3672,749,2,1,46,10,78136.36,2,1,1,73470.98,0
3673,3673,628,2,1,39,1,115341.19,1,1,1,107674.3,1
3674,3674,711,1,1,41,3,0.0,2,1,1,193747.57,0
3675,3675,751,2,0,36,6,169831.46,2,1,1,27758.36,0
3676,3676,727,3,0,31,0,0.0,1,1,0,121751.04,1
3677,3677,608,2,1,28,4,96679.71,1,1,1,49133.45,0
3678,3678,568,1,1,30,8,73054.37,2,1,1,27012.0,0
3679,3679,647,1,1,35,4,123761.68,1,1,0,83910.4,0
3680,3680,549,1,0,29,8,0.0,2,1,1,189558.44,0
3681,3681,521,2,1,41,8,120586.54,1,0,1,20491.15,0
3682,3682,595,3,1,23,7,0.0,2,1,1,168085.97,0
3683,3683,674,1,1,45,7,142072.02,1,1,0,37013.29,0
3684,3684,759,3,1,31,8,0.0,2,1,1,99086.74,0
3685,3685,661,1,1,48,3,120320.54,1,0,0,96463.25,0
3686,3686,679,1,1,29,3,0.0,2,1,1,63687.06,0
3687,3687,583,1,1,59,7,127450.14,1,0,1,67552.71,0
3688,3688,604,3,0,41,10,0.0,2,1,1,166224.39,0
3689,3689,738,1,0,38,7,0.0,2,0,0,69227.42,0
3690,3690,619,2,0,31,2,56116.3,2,0,0,2181.94,0
3691,3691,523,1,0,26,4,0.0,2,1,0,185488.81,0
3692,3692,613,3,0,32,0,0.0,2,0,1,126675.62,0
3693,3693,623,1,0,57,7,71481.79,2,1,1,84421.34,0
3694,3694,552,2,0,42,8,103362.14,1,0,1,186869.58,1
3695,3695,508,3,1,54,10,0.0,1,1,1,175749.36,0
3696,3696,511,3,0,57,8,122950.31,1,1,1,181258.76,0
3697,3697,673,3,0,57,4,0.0,2,1,1,49684.09,0
3698,3698,720,1,0,34,6,110717.38,1,1,1,9398.45,0
3699,3699,615,2,1,43,3,86920.86,1,1,1,150048.37,0
3700,3700,576,1,1,55,9,0.0,2,1,1,94450.97,0
3701,3701,584,3,0,37,8,0.0,2,0,1,100835.19,0
3702,3702,727,1,1,62,5,0.0,2,0,1,38652.96,0
3703,3703,488,2,0,33,4,140002.35,1,1,0,123613.81,0
3704,3704,616,1,1,44,5,102016.38,1,0,1,178235.37,1
3705,3705,850,2,0,45,1,121874.89,1,0,0,6865.41,1
3706,3706,723,1,1,25,3,0.0,2,1,1,134509.47,0
3707,3707,682,1,0,33,8,74963.5,1,1,1,32770.56,0
3708,3708,627,2,0,30,6,57809.32,1,1,0,188258.49,0
3709,3709,543,1,1,22,8,0.0,2,0,0,127587.22,0
3710,3710,850,2,0,44,5,128605.32,1,0,1,171096.2,0
3711,3711,518,1,0,28,9,85146.36,1,0,0,2803.89,0
3712,3712,655,2,0,32,6,130935.56,1,1,0,9241.83,1
3713,3713,743,2,1,39,3,119695.75,1,0,1,26136.13,0
3714,3714,683,1,1,25,4,0.0,2,1,0,152698.24,0
3715,3715,567,1,0,38,1,125877.65,2,1,1,107841.77,0
3716,3716,762,1,1,35,9,0.0,2,1,1,43075.7,0
3717,3717,656,1,1,18,10,151762.74,1,0,1,127014.32,0
3718,3718,573,3,1,46,3,65269.23,1,0,1,189988.65,1
3719,3719,722,1,1,34,8,0.0,2,1,1,133447.49,0
3720,3720,644,1,1,33,7,174571.36,1,0,1,43943.09,0
3721,3721,672,1,1,34,6,0.0,1,0,0,22736.06,0
3722,3722,678,1,0,48,2,0.0,2,1,1,32301.88,0
3723,3723,413,1,1,34,9,0.0,2,0,0,6534.18,0
3724,3724,701,1,0,35,2,0.0,2,1,1,65765.22,0
3725,3725,757,3,1,30,3,145396.49,1,0,1,198341.15,0
3726,3726,597,1,0,29,1,132144.35,1,1,0,158086.33,0
3727,3727,568,1,0,47,7,0.0,2,1,1,45978.39,0
3728,3728,651,3,1,45,4,0.0,2,0,0,193009.21,0
3729,3729,594,1,1,35,2,133853.27,1,1,1,65361.66,0
